"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day18Rep1","Day18Rep2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"CCDC50",1097.44577532654,0.38353132320727,0.146309954702906,2.62136177942274,0.00875792680675397,0.0326932208905296,53.871464285368,50.8277948508195,48.4488037115159,46.8886202447379,46.211055920595
"CCDC51",598.104457697982,0.424223894387248,0.739987813553004,0.573284973911075,0.566451757669792,0.714472819602796,8.39555287564177,49.0871169449695,23.5992560014158,26.6188155050368,25.9513701137653
"CCDC54",1618.76045337433,0.072046665697331,0.175668696370307,0.410128083067559,0.681711992970993,0.798736582663564,66.7646347729608,69.9752518151693,83.3631996765245,76.5173371496375,69.6553746134482
"CCDC57",645.344826647886,-0.266432962556717,0.270215441504215,-0.986001988167509,0.324132137232872,0.496701637034606,19.6895704345408,27.3866657187064,32.7263854748111,36.0247573796081,31.4397799811673
"CCDC58",413.397972156611,-0.477642809726949,0.651503596650515,-0.733139175566471,0.463473548474138,0.629726918749894,5.44711466336282,21.8164964199864,23.1616539033763,24.7846568394954,19.5143461952073
"CCDC59",684.824659139758,-0.534113690940075,0.45569069601744,-1.17209698509981,0.241158120233905,0.406436128652546,12.9931175456361,31.0614301866119,37.8213241876995,37.7178269170309,37.6057713136807
"CCDC6",865.292956972782,0.391284016510352,0.281139683085447,1.39177796679606,0.163989643994108,0.311972108734404,34.1818938508272,48.4295275138706,41.6347138991866,35.8366385421166,33.8790732555682
"CCDC60",692.799096197285,-0.829811360721225,0.289637006315809,-2.86500461828566,0.00417003160515051,0.0178440490542606,15.4917939967199,23.1316752821842,38.1338971148706,42.6559464011808,40.7904041997041
"CCDC61",824.424502532205,-0.650707463266696,0.175956423525444,-3.69811712598603,0.000217204666400281,0.00143834950598791,25.386552743012,24.9883983817575,44.6979285854631,50.1806999008379,44.72037669735
"CCDC62",1470.83873454875,0.340169336665955,0.487217892065513,0.698187283771209,0.485060077907909,0.648365200091871,102.945469784655,35.7032379355452,63.0459594104049,66.2648605063548,63.082834401868
"CCDC63",348.824055504346,-0.761352406713438,0.268819430483878,-2.83220749833073,0.00462278392518581,0.0194546761885183,10.994176384769,9.24493376662546,22.5365080490342,20.1287156115826,17.6848762394066
"CCDC65",681.408324848885,-0.42734939206274,0.226536477466914,-1.88644847329347,0.0592345457330941,0.148569755055687,21.6885115954079,24.5242176068642,32.3200406694887,37.7178269170309,39.9095482950594
"CCDC66",1325.82038388846,0.421160295279198,0.348564823297555,1.20826964492533,0.226943560515463,0.390015812750591,44.9262025904878,82.8562683184591,55.6692383291677,55.4009976412249,57.9332152670216
"CCDC68",1135.63169690873,0.932209769690597,0.459342847724199,2.02944222231652,0.0424132682692178,0.11510134737167,94.3500227929266,36.5542360228496,40.5094513613708,42.7029761105537,37.3347387276362
"CCDC69",1463.73072963542,0.934429984259634,0.462024777312479,2.02246725748142,0.0431281028793718,0.116632605594033,122.235251987022,46.6114861455384,57.2633602577401,48.9108977477707,49.0568980740628
"CCDC7",1839.47939302395,0.56002464741975,0.319429860367163,1.75320067690616,0.0795675668827649,0.185846417074907,119.586654948874,67.8477565969082,80.299984990248,74.7302081934689,68.7067605622923
"CCDC70",1577.57619874051,0.475835087971601,0.613421033308382,0.775707160553765,0.437921911000391,0.608589820045975,127.282578418212,29.2433888182797,67.2344366344973,65.2302069001519,64.9800625041798
"CCDC71",1274.79525345968,-1.2946590153039,0.384985725820104,-3.36287537036858,0.000771351788552771,0.00424550445757456,18.2903116219339,37.3278706476718,80.299984990248,77.5049610464675,84.0201016738092
"CCDC71L",623.600868933417,-0.0461442340927532,0.29866750445333,-0.154500350405424,0.877215234952918,0.929389286189175,20.1893057247576,29.8236147868963,28.2565926162648,29.7227763236453,33.4725243765014
"CCDC73",467.477207373671,-0.63804339324398,0.346216319409188,-1.84290386522735,0.0653430478646711,0.160156637443497,10.9442028557473,17.7162329084287,28.0690488599621,27.7945582393582,23.1055279602975
"CCDC74A",573.290114151773,-1.04469937960927,0.190762982385412,-5.47642612075852,4.34001849886563e-08,6.93937061878904e-07,15.3918469386766,13.3451972781832,34.5080511596862,34.6138660984224,35.3697524788132
"CCDC74B",2507.41918633734,0.768340363053228,0.499367927703897,1.53862577155499,0.123895683180535,0.258178230028486,70.3127553334999,201.686546691151,83.0818840420706,93.0247651395101,107.125629634107
"CCDC77",790.945392746819,-0.204821978207052,0.580196507988864,-0.353021735544439,0.724072145683352,0.829156600441584,13.0430910746578,46.0312601769217,39.5092179944233,39.0346587794709,42.3488415694603
"CCDC78",1094.7961306391,-0.270507911847225,0.283413749719579,-0.954462908432904,0.339849375945723,0.512899724585895,32.0830056319168,47.6172111578073,53.5124851316873,62.5495134658991,54.0710009158869
"CCDC8",429.584382290937,-0.0832645086206868,0.318004825920105,-0.261834103868619,0.79344934494457,0.87631529010733,21.0388557181261,13.0744251594954,21.5362746820868,21.1633692177854,20.86950912543
"CCDC80",1212.92955469045,1.17240794457495,0.451496680845887,2.59671442629085,0.00941201389992135,0.0346868719345598,42.9772349586424,105.678489750714,38.0713825294364,39.2227776169623,39.6385157090148
"CCDC81",1015.64764124023,1.58348356189273,0.467209446927529,3.3892370377056,0.000700873959022704,0.00391547099496729,100.896555094766,38.449640853664,25.7560091988962,28.3118850424596,27.6453237765437
"CCDC82",686.676210039403,1.12334413513676,0.766472999809959,1.46560170471143,0.142756826585225,0.283181258757601,10.8942293267256,71.8706566459837,23.1616539033763,22.5742604989711,21.8181231765859
"CCDC83",1607.00701934555,-0.148036255414184,0.182579715485579,-0.810803407270488,0.417478577481661,0.589788245715556,57.0197966137337,66.6099411971926,79.8936401849256,85.7351601867174,76.4311892645619
"CCDC84",1043.76603658159,-1.39805575742494,0.183092177602969,-7.63580277283387,2.24417646580228e-14,9.285040364814e-13,20.9888821891044,22.2033137323975,72.0793170056489,67.2054546938119,61.6599133251341
"CCDC85A",1858.54517043878,1.08740027305562,0.237632302774834,4.57597835125125,4.73999563405502e-06,4.83309823392351e-05,99.0975080499859,124.013630359001,63.6711052647471,68.7104053937433,53.122386864731
"CCDC85B",853.01283521035,0.0725086886493137,0.568710152368697,0.127496736865541,0.898547255710693,0.942055361709691,16.1914234030234,55.4696025997527,38.3526981638904,41.5742630856051,41.0614367857487
"CCDC85C",342.81534270148,-0.203782689217584,0.51731780281099,-0.393921663067218,0.693638876035083,0.807050207707446,7.14621465009984,18.4898675332509,17.0039672381062,19.000002586634,16.397471455695
"CCDC86",426.846757456422,-0.766021253109146,0.635991054463009,-1.20445287356428,0.228414586419999,0.391883008758679,19.8894645506275,4.91257986762106,23.3804549523961,26.2425778300539,24.325174597498
"CCDC87",1442.94828834206,0.0118508065958417,0.214098887336587,0.0553520232789015,0.955858017076503,0.975351959562201,67.5642112373076,51.4853842819183,67.6095241471026,66.1237713782362,74.3984448692278
"CCDC88A",625.447015199256,-0.340956728869875,0.397859878542152,-0.856976908853483,0.391457646256113,0.564981693832522,14.6422440033514,29.3981157432441,32.5700990112256,32.9678262703724,33.3370080834791
"CCDC88B",633.232171998451,-0.300051000401833,0.437483981105761,-0.685855970413912,0.492803937419475,0.65452440962539,13.9925881260696,31.4095657677819,32.1950114986203,33.8613907484567,33.0659754974346
"CCDC88C",670.475413148109,0.451030105171257,0.926517547513018,0.486801471145283,0.626399027707363,0.760293635899058,4.79745878608101,60.1887738111682,26.0373248333502,29.2524792299167,29.3392774393221
"CCDC89",1018.32054562395,1.12802916077176,0.542236207768956,2.08032799103008,0.0374954590867766,0.105144760940949,29.5343556518112,93.6097896034879,30.944719789936,33.2029748172367,35.8440595043912
"CCDC9",681.908400716812,0.359532190222489,0.428818517735759,0.838425057110139,0.40179202151339,0.575659355345932,44.9761761195095,19.7276829329665,29.788199959403,30.5222813829839,28.322905241655
"CCDC90B",978.85269280776,-0.295911496559692,0.45529671747145,-0.649931100323051,0.515736727990781,0.673473357221028,50.9729996021108,19.9597733204131,51.6995621540951,50.133670191465,51.157400615908
"CCDC91",1428.49292451411,0.525753095521801,0.214163214537458,2.45491783758151,0.0140916792032853,0.0482847610003918,81.7566934794639,61.8907699857771,61.7018958235693,58.975255553562,55.0873731135539
"CCDC92",681.702963641632,0.22366761571486,0.239425016351874,0.93418649029617,0.350207703248681,0.523524015711088,30.6337732902881,30.4812042179952,29.3193405686464,27.1361423081382,36.0473339439246
"CCDC93",1278.09797003368,0.337068350349525,0.357310389332009,0.943348865337146,0.345502489111584,0.518770136091795,41.4780290879921,77.9050067195969,54.9503205966742,53.8960469412935,58.5430385856219
"CCDC94",1741.08644544683,-1.04548569348031,0.129818855956343,-8.05341940335611,8.05124235186595e-16,4.0283257276274e-14,44.3764937712494,42.7819947526684,107.712630703151,104.829222192097,104.889610799239
"CCDC96",548.298368970125,-0.168463806132738,0.182029181743576,-0.925476918146298,0.3547178847108,0.527957000955433,21.988352769538,19.8824098579309,27.3501311274687,27.6064394018667,28.0518726556105
"CCDC97",830.640537340661,0.382542201094633,0.194608357382993,1.96570284153719,0.049332946402716,0.129260330337725,37.779987940388,41.3507706967473,34.4767938669691,39.1287181982166,33.6080406695237
"CCER1",672.142913864044,0.820324259688786,0.441434564717023,1.85831451647799,0.0631243635657896,0.155973239524879,51.6726290084142,23.1316752821842,28.1940780308306,25.3019836425968,20.9372672719412
"CCER2",1252.61603438222,0.585017357818244,0.538778108006358,1.08582243622144,0.277557558079279,0.44751269243979,30.2839585871364,97.4392809963578,51.4182465196411,51.6386208913964,48.0405258763957
"CCHCR1",1154.40167316536,-0.154173210031722,0.163952671569324,-0.940351923247145,0.34703707411434,0.520461534046624,44.1765996551627,44.4839909272773,61.6393812381351,54.2722846162764,58.2042478530662
"CCIN",832.131215559069,0.109002337703334,0.3368601579249,0.323583347982741,0.746253496630984,0.844370154576389,26.0362086202938,45.1028986271351,39.8217909215944,39.5049558731994,37.4702550206584
"CCK",1725.29762286767,0.335082435004916,0.135698228014683,2.46932063820804,0.0135369862167698,0.0467564509659853,79.8576993766402,81.6958163812258,76.5803671569123,76.8935748246203,72.5689749134271
"CCKAR",1535.89374203984,0.26477015060255,0.270243500416515,0.979746599620237,0.327211217423718,0.499904592313038,85.5546816851114,54.7733314374127,66.265460560267,69.2277321968447,70.1974397855373
"CCKBR",1181.71039473588,-0.103055632559217,0.186450601263526,-0.552723519585546,0.580452745666808,0.725163346004896,44.4764408292927,48.1974371264239,52.9498538627794,61.608919278442,61.3888807390896
"CCL1",1678.08580062288,0.573557337194081,0.522895028683456,1.09688810512921,0.272690309115653,0.441644721545316,41.3281085009271,129.119618882827,69.7350200518659,67.9579300437776,65.5221276762689
"CCL11",1135.13019230263,0.321554142315673,0.43653574664487,0.7366043784205,0.461362971563298,0.627916723018214,75.1601876486025,31.0227484553708,46.8546817829435,50.3217890289564,52.173772813575
"CCL13",1520.7049050874,0.315940071564896,0.198116731460816,1.59471675731427,0.11077558902857,0.237535739796257,79.9076729056619,61.6586795983305,67.4844949762341,65.1831771907791,67.7581465111364
"CCL14",1676.23380696245,-0.116431835294726,0.168654730080822,-0.690356180576319,0.489970225977744,0.652002851048523,71.6620406170851,59.3377757238638,84.4884622143404,84.1831797774131,81.6485665459194
"CCL15",933.940148773823,0.366010862398638,0.186608728996037,1.96138125139051,0.0498345654132184,0.130350911835657,46.1755408160297,42.279132246534,37.5400085532456,39.5049558731994,44.1783115252609
"CCL16",1639.68911801267,0.112763548326691,0.405876121699719,0.277827500308375,0.781144779730061,0.868671397307211,98.2479580566174,43.0914486025973,74.3298420812806,77.8341690120775,77.6508359017623
"CCL17",672.244921975021,-1.32304923797026,0.498973042585021,-2.65154452255769,0.00801245484525375,0.030426586226446,7.79587052738165,21.0428617951642,41.8222576554892,45.8069369291622,40.4516134671484
"CCL18",1166.77513215723,0.189566687416217,0.239066802625291,0.792944421117891,0.427810205000766,0.598949411181116,44.0766525971193,59.067003605176,54.3876893277663,56.0594135724449,49.4634469531296
"CCL19",843.586127136343,-0.0478241275515183,0.18933258087568,-0.252593226851541,0.800582564522948,0.881378223610293,37.0803585340845,30.7906580679241,39.7905336288773,42.7029761105537,41.1969530787709
"CCL2",1192.68250576937,0.50808532670624,0.287357682054574,1.76812856741288,0.0770394126137027,0.181363422059468,73.5610347199089,45.7218063269928,50.6993287871476,49.8514919352279,47.0919118252398
"CCL20",1113.79133733875,-0.517002579596743,0.177720034959799,-2.90908439059047,0.00362488996680135,0.0159013920315302,36.080887953651,36.4381908291263,55.5754664510164,65.2772366095248,62.4730110832678
"CCL21",964.156673724949,-0.923500827347163,0.377231086336416,-2.44810372420788,0.0143610306504287,0.0490082193310276,34.5816820830006,17.0199617460887,59.2013124062008,58.646047587952,54.2065172089091
"CCL22",1275.16094038956,0.567162422376851,0.167013267206251,3.39591238387332,0.00068400250777503,0.00384035428507593,61.3674936386196,68.3893008342837,49.4490370784634,51.9678288570064,53.3934194507755
"CCL23",1157.21354349404,-0.11678285423453,0.17507010708107,-0.667063362110421,0.504731661474698,0.663889624423245,49.0240319702654,41.3894524279884,59.1075405280495,55.3069382224792,58.4075222925996
"CCL24",1257.4581913649,0.575573906034914,0.19630690624905,2.93201047804552,0.003367753842688,0.0149454935584709,68.5636818177411,60.0340468862038,51.668304861378,55.3069382224792,45.1269255764169
"CCL25",879.357323213641,0.3055583245892,0.231917930773604,1.31752781499022,0.18766176386956,0.343092695100207,46.7752231642899,34.8135581169996,41.0408253375616,38.6113913951152,36.5893991160137
"CCL26",1628.17447937861,-0.212807509338929,0.235729845844385,-0.902760142979144,0.366653208803533,0.539681192099035,71.21227885589,50.9051583133017,84.8010351415114,87.8514971084959,76.6344637040953
"CCL27",1171.21854184794,0.925143094814186,0.336383265636004,2.75026491899057,0.00595471011000608,0.0239114582870277,86.6041257945666,47.9266650077362,44.9792442199171,40.633668898148,39.0286923904146
"CCL28",1109.72448392197,-0.0307717225467064,0.249644012777602,-0.123262409558044,0.901899306611229,0.944022718736863,37.2802526501712,52.3750641004639,55.2941508165624,53.6608983944292,53.0546287182198
"CCL3",796.709499015191,-0.998017527837385,0.235934264048939,-4.23006608158605,2.33622673683228e-05,0.000200228860774614,23.6374792272533,17.3294155960176,47.2610265882659,50.5099078664479,46.2788140671062
"CCL3L3",585.425096895221,-0.742832552213945,0.363695639729285,-2.0424565792619,0.041106262315525,0.112616376030097,12.0935940232459,21.9712233449509,34.4767938669691,33.8143610390838,32.7271847648789
"CCL4",1936.75110009039,-0.1372551069306,0.566196514594631,-0.242416022339643,0.808457820537721,0.886620343173532,119.036946129635,31.6416561552285,93.0217031261106,101.207934570387,96.6231169248805
"CCL4L2",1252.89788614336,0.972412657531315,0.430106113071397,2.26086686047612,0.0237675027989668,0.0737279969074645,103.245310958785,42.8980399463918,44.1352973165552,43.6906000073837,43.0941811810828
"CCL5",1647.32602150105,-0.189441104421518,0.279670657568293,-0.677372113573476,0.498169886984989,0.659064192517788,48.774164325157,75.5067393826481,82.6442819440311,81.8316943087703,86.3238786551878
"CCL7",716.43752032744,0.574253180528466,1.04668108688434,0.5486419767437,0.583251172694802,0.726924076782277,70.7125435656733,3.09453849928886,25.0683487591199,31.9802023735424,29.6780681718778
"CCL8",1128.07607224627,1.2009341876837,0.531460180120068,2.25968799282833,0.0238406220364483,0.0738956242183044,33.7821056186538,105.446399363268,36.3209741372784,35.8366385421166,35.3019943323021
"CCM2",559.792564487978,-0.870939515100214,0.358734437171007,-2.42781128560858,0.0151902449952896,0.0512508649318336,19.7895174925842,10.9856116724754,34.6018230378375,34.8490146452867,29.4747937323443
"CCM2L",608.664644715521,0.522116727560551,0.528379314002366,0.988147555599069,0.32308038833663,0.495666394054525,15.5417675257416,45.1802620896173,24.4432029047777,26.1955481206811,24.3929327440091
